id,text,label,is_reply,retweet_count,user,screen_name,source,in_reply_to_screen_name
1580,RT @Poet04: لم يمر يوم ندمت فيه لعدم أخذ لقاح كوفيد … كم منكم يشعر بالشيء نفسة ❓,Not,0,55,عبدالمحسن العتيبي,dm7sn,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1649,RT @Poet04: لم يمر يوم ندمت فيه لعدم أخذ لقاح كوفيد … كم منكم يشعر بالشيء نفسة ❓,Not,0,55,السامي,rand_IVO,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1675,RT @Poet04: لم يمر يوم ندمت فيه لعدم أخذ لقاح كوفيد … كم منكم يشعر بالشيء نفسة ❓,Not,0,55,𝓟𝓪𝓼𝓼𝓲𝓸𝓷 𝓛𝓪𝓭𝔂,Passion_Lady76,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1777,RT @Poet04: لم يمر يوم ندمت فيه لعدم أخذ لقاح كوفيد … كم منكم يشعر بالشيء نفسة ❓,Not,0,55,🅰️K®️🅰️Ⓜ️,A__kram,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1779,RT @Poet04: لم يمر يوم ندمت فيه لعدم أخذ لقاح كوفيد … كم منكم يشعر بالشيء نفسة ❓,Not,0,55,unknown2019,unknown201916,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1780,RT @Poet04: لم يمر يوم ندمت فيه لعدم أخذ لقاح كوفيد … كم منكم يشعر بالشيء نفسة ❓,Not,0,55,toota,toota_HJM,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
8,RT @dghs_dhahirah: جانب من حملة تحصين المقيمين بالمحافظة بلقاح #كوفيد_19  #غايتنا_مجتمع_صحي  #التحصين_وقاية  #ثق_بنا https://t.co/3T9QInClPQ,Not,0,4,ابوياقوت,khusaifoman,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
173,RT @dghs_dhahirah: جانب من حملة تحصين المقيمين بالمحافظة بلقاح #كوفيد_19  #غايتنا_مجتمع_صحي  #التحصين_وقاية  #ثق_بنا https://t.co/3T9QInClPQ,Not,0,4,Almamari,Almamar25220586,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
187,RT @dghs_dhahirah: جانب من حملة تحصين المقيمين بالمحافظة بلقاح #كوفيد_19  #غايتنا_مجتمع_صحي  #التحصين_وقاية  #ثق_بنا https://t.co/3T9QInClPQ,Not,0,4,وَقُلْ رَبِّ زِدْنِي عِلْمًاً,AA8907u788,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
188,RT @dghs_dhahirah: جانب من حملة تحصين المقيمين بالمحافظة بلقاح #كوفيد_19  #غايتنا_مجتمع_صحي  #التحصين_وقاية  #ثق_بنا https://t.co/3T9QInClPQ,Not,0,4,وزارة الصحة - عُمان,OmaniMOH,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
9,بيان رسمي: ثيو هيرنانديز 🚨  يؤكد نادي اي ميلان إصابة الظهير الأيسر للنادي بفيروس كوفيد-19 بناء على المسحة التي أجرا… https://t.co/RF0X3CHTB0,TRUE,0,0,اي سي ميلان عربي,acmilanar,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
12,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,الحسناوي,xG0B0gzvyL0j7QI,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
30,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,الإداره,Meilla313,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",
36,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,ألجدة أم آلآء💎🍬,umahmed91440338,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
56,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,نور الهدى ( حساب للدعم),noor_alhuda29,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
67,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,نور الزهراء,ew6_ll,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
118,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,Zahraa Ali,33ZahraaAli,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
135,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,ادارة زهرة الفردوس,aljanahZ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
138,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,❤️ الـعــ(elhim)ــبـودي❤️,BllD_ll,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
152,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,احَمَدَ الَدَخَيَلَ ۦٰ‏┋❥🦁💛ۦ‏,Aa__Ena,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
154,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,(مِســــــک 💕),QMAR_HASHIM31,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
164,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,(حساب احتياط للرتويت)Zahraa 92,Zahraa9218,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
165,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,🇸🇾🇱🇧♻️Sarmad♻️🇮🇷🇮🇶,s_sheikh_90,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",
166,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,حيدر الحسنيHaider Al-Hasani🇮🇶,haydar_alhasni,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
170,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,آبـಿـو علي آلحسـಿـني🇮🇶,abw_eali_313,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
180,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,(جهاد )(حبيبي الغالي منتظر),BwThPXS0QzMpSqC,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
183,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,THE DARK,thedark5000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
189,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,قروب الصراط القويم,naor_jo_313,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
195,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,#كروب_حسينيون_للدعم,CASQYmGUiHKHBYf,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
197,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,كروب_دمعة_زينب_عليها_السلام للدعم الحسيني,VbwMB1XzfbObEfK,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
202,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,كروب المقاومة,9jgPr5i32bLQxQl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1023,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,🌹زهرة الربيع 💝,fghghj55207732,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1162,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,آلَآنٌصِـآريّّهِ,BnT_Al_ansar,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
1320,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,فجر الولاية,hnnahh333,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
1350,RT @BwThPXS0QzMpSqC: الحمد لله على نعمة العافيه  من الله العافية وأخيرا أخذت الجرعة الأولى  من لقاح #كوفيد_19    COVlD_19 Vaccination Card…,Not,0,24,💦دموع 🌹الورد 🌻بابليه,Eeekkksssmmm,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
13,"أخبار الصحة في دقيقتين: 💉 ""أسترازينيكا""  تعلن عن لقاح جديد ضد كوفيد 19 😯 تحذير من جرعة الأسبرين اليومية 🥖 إياكم وعد… https://t.co/psMIbWApFj",FALSE,0,3,24IN2MIN,24IN2MIN,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",
15,اصابه ثيو كوفيد 19 ياخوي وش ذا النحس موب كذا عاد 😒😒😒😒.,Not,0,0,Azo.,Az_milan27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
16,"RT @YousefJR: بدولة بها أكبر احتياطي نفط بالعالم ، خرج شاب بعمر الزهور فقتله منهول بالطريق..  بعد ٢٤ ساعة من الجريمة لم يستقيل أحد ..   الف…",Not,0,8,ıʇɥsɐ◖ ɐuoW,MonaDaVinci_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
21,"RT @YousefJR: بدولة بها أكبر احتياطي نفط بالعالم ، خرج شاب بعمر الزهور فقتله منهول بالطريق..  بعد ٢٤ ساعة من الجريمة لم يستقيل أحد ..   الف…",Not,0,8,देवी 🪶,aurora_kwt2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
35,"RT @YousefJR: بدولة بها أكبر احتياطي نفط بالعالم ، خرج شاب بعمر الزهور فقتله منهول بالطريق..  بعد ٢٤ ساعة من الجريمة لم يستقيل أحد ..   الف…",Not,0,8,тнє qυєєη 👑,queen_lulita,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
38,"RT @YousefJR: بدولة بها أكبر احتياطي نفط بالعالم ، خرج شاب بعمر الزهور فقتله منهول بالطريق..  بعد ٢٤ ساعة من الجريمة لم يستقيل أحد ..   الف…",Not,0,8,‏﮼شروق,Eng_Shurouq,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
40,"RT @YousefJR: بدولة بها أكبر احتياطي نفط بالعالم ، خرج شاب بعمر الزهور فقتله منهول بالطريق..  بعد ٢٤ ساعة من الجريمة لم يستقيل أحد ..   الف…",Not,0,8,Amani🎃🖤,ia53_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
177,"RT @YousefJR: بدولة بها أكبر احتياطي نفط بالعالم ، خرج شاب بعمر الزهور فقتله منهول بالطريق..  بعد ٢٤ ساعة من الجريمة لم يستقيل أحد ..   الف…",Not,0,8,صِبا أحمد الياسين,seba29_x,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
333,"RT @YousefJR: بدولة بها أكبر احتياطي نفط بالعالم ، خرج شاب بعمر الزهور فقتله منهول بالطريق..  بعد ٢٤ ساعة من الجريمة لم يستقيل أحد ..   الف…",Not,0,8,Dee° For Danah,D_baqer,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",
342,"RT @YousefJR: بدولة بها أكبر احتياطي نفط بالعالم ، خرج شاب بعمر الزهور فقتله منهول بالطريق..  بعد ٢٤ ساعة من الجريمة لم يستقيل أحد ..   الف…",Not,0,8,Shahad 👑.,ShahodaSAS,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
